disease_id,molecular_id,Relationship,source
947,3936,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
947,37,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
947,349,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
947,21,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
947,307,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
947,308,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
178,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
178,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
178,3944,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,1241,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,300,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,26,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,3949,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,2598,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,27,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,340,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,807,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,3064,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,31,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
178,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
178,349,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
178,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
178,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
329,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
329,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
329,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
329,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
378,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
378,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
378,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
378,309,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
378,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
393,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
393,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
393,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
393,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
578,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
578,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
578,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
578,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
332,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
332,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
332,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
332,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
579,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
579,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
579,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
579,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
579,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
580,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
580,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
580,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
580,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
581,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
581,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
581,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
581,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1173,1078,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,412,Disease_Mapped_To_Gene,NCI_Thesaurus
1219,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,414,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,329,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1219,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1219,412,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1219,425,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
613,18,Disease_Mapped_To_Gene,NCI_Thesaurus
613,21,Disease_Mapped_To_Gene,NCI_Thesaurus
613,348,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
613,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
613,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
258,311,Disease_Mapped_To_Gene,NCI_Thesaurus
258,312,Disease_Mapped_To_Gene,NCI_Thesaurus
258,20,Disease_Mapped_To_Gene,NCI_Thesaurus
258,21,Disease_Mapped_To_Gene,NCI_Thesaurus
258,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
258,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
258,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
258,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
258,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
389,311,Disease_Mapped_To_Gene,NCI_Thesaurus
389,312,Disease_Mapped_To_Gene,NCI_Thesaurus
389,20,Disease_Mapped_To_Gene,NCI_Thesaurus
389,21,Disease_Mapped_To_Gene,NCI_Thesaurus
389,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
389,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
389,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
389,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
389,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
483,311,Disease_Mapped_To_Gene,NCI_Thesaurus
483,312,Disease_Mapped_To_Gene,NCI_Thesaurus
483,20,Disease_Mapped_To_Gene,NCI_Thesaurus
483,21,Disease_Mapped_To_Gene,NCI_Thesaurus
483,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
483,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
483,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
483,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
483,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
243,966,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
243,311,Disease_Mapped_To_Gene,NCI_Thesaurus
243,312,Disease_Mapped_To_Gene,NCI_Thesaurus
243,20,Disease_Mapped_To_Gene,NCI_Thesaurus
243,21,Disease_Mapped_To_Gene,NCI_Thesaurus
243,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
243,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
243,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
243,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
243,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
245,311,Disease_Mapped_To_Gene,NCI_Thesaurus
245,312,Disease_Mapped_To_Gene,NCI_Thesaurus
245,20,Disease_Mapped_To_Gene,NCI_Thesaurus
245,21,Disease_Mapped_To_Gene,NCI_Thesaurus
245,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
245,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
245,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
245,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
245,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
248,311,Disease_Mapped_To_Gene,NCI_Thesaurus
248,312,Disease_Mapped_To_Gene,NCI_Thesaurus
248,20,Disease_Mapped_To_Gene,NCI_Thesaurus
248,21,Disease_Mapped_To_Gene,NCI_Thesaurus
248,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
248,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
248,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
248,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
248,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1256,312,Disease_Mapped_To_Gene,NCI_Thesaurus
1256,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1256,1325,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
250,311,Disease_Mapped_To_Gene,NCI_Thesaurus
250,312,Disease_Mapped_To_Gene,NCI_Thesaurus
250,20,Disease_Mapped_To_Gene,NCI_Thesaurus
250,21,Disease_Mapped_To_Gene,NCI_Thesaurus
250,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
250,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
250,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
250,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
250,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
478,311,Disease_Mapped_To_Gene,NCI_Thesaurus
478,312,Disease_Mapped_To_Gene,NCI_Thesaurus
478,20,Disease_Mapped_To_Gene,NCI_Thesaurus
478,21,Disease_Mapped_To_Gene,NCI_Thesaurus
478,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
478,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
478,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
478,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
478,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
480,311,Disease_Mapped_To_Gene,NCI_Thesaurus
480,312,Disease_Mapped_To_Gene,NCI_Thesaurus
480,20,Disease_Mapped_To_Gene,NCI_Thesaurus
480,21,Disease_Mapped_To_Gene,NCI_Thesaurus
480,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
480,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
480,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
480,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
480,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1258,312,Disease_Mapped_To_Gene,NCI_Thesaurus
1258,20,Disease_Mapped_To_Gene,NCI_Thesaurus
1258,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1258,400,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
482,966,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
482,311,Disease_Mapped_To_Gene,NCI_Thesaurus
482,312,Disease_Mapped_To_Gene,NCI_Thesaurus
482,20,Disease_Mapped_To_Gene,NCI_Thesaurus
482,21,Disease_Mapped_To_Gene,NCI_Thesaurus
482,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
482,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
482,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
482,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
482,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
259,311,Disease_Mapped_To_Gene,NCI_Thesaurus
259,312,Disease_Mapped_To_Gene,NCI_Thesaurus
259,20,Disease_Mapped_To_Gene,NCI_Thesaurus
259,21,Disease_Mapped_To_Gene,NCI_Thesaurus
259,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
259,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
259,966,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
259,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
259,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
259,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
484,311,Disease_Mapped_To_Gene,NCI_Thesaurus
484,312,Disease_Mapped_To_Gene,NCI_Thesaurus
484,20,Disease_Mapped_To_Gene,NCI_Thesaurus
484,21,Disease_Mapped_To_Gene,NCI_Thesaurus
484,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
484,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
484,966,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
484,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
484,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
484,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
246,311,Disease_Mapped_To_Gene,NCI_Thesaurus
246,312,Disease_Mapped_To_Gene,NCI_Thesaurus
246,20,Disease_Mapped_To_Gene,NCI_Thesaurus
246,21,Disease_Mapped_To_Gene,NCI_Thesaurus
246,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
246,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
246,966,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
246,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
246,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
246,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
251,311,Disease_Mapped_To_Gene,NCI_Thesaurus
251,312,Disease_Mapped_To_Gene,NCI_Thesaurus
251,20,Disease_Mapped_To_Gene,NCI_Thesaurus
251,21,Disease_Mapped_To_Gene,NCI_Thesaurus
251,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
251,316,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
251,966,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
251,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
251,318,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
251,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1350,92,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1350,601,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1354,7,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
342,4157,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
342,4158,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
342,4159,Disease_Mapped_To_Gene,NCI_Thesaurus
342,4160,Disease_Mapped_To_Gene,NCI_Thesaurus
342,4159,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
343,4162,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
343,4163,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
343,4164,Disease_Mapped_To_Gene,NCI_Thesaurus
343,4160,Disease_Mapped_To_Gene,NCI_Thesaurus
343,4164,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
344,4167,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
344,4168,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
344,4169,Disease_Mapped_To_Gene,NCI_Thesaurus
344,4160,Disease_Mapped_To_Gene,NCI_Thesaurus
344,4169,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
345,4172,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
345,4173,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
345,4174,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
345,4160,Disease_Mapped_To_Gene,NCI_Thesaurus
341,4160,Disease_Mapped_To_Gene,NCI_Thesaurus
341,4160,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
341,4178,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1300,978,Disease_Mapped_To_Gene,NCI_Thesaurus
1052,834,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
1052,835,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
1052,433,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
1052,837,Disease_Mapped_To_Gene,NCI_Thesaurus
1052,27,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1052,839,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1052,837,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1052,2783,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
129,433,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
530,21,Disease_Mapped_To_Gene,NCI_Thesaurus
1228,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,414,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,329,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1228,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1063,626,Disease_Mapped_To_Gene,NCI_Thesaurus
1063,626,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1063,4203,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1066,421,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
1066,1933,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
1066,626,Disease_Mapped_To_Gene,NCI_Thesaurus
379,309,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
568,3161,Disease_Mapped_To_Gene,NCI_Thesaurus
568,3162,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
568,3163,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
568,3161,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
124,3434,Disease_Mapped_To_Gene,NCI_Thesaurus
124,2644,Disease_Mapped_To_Gene,NCI_Thesaurus
124,2811,Disease_Mapped_To_Gene,NCI_Thesaurus
124,3437,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
124,3434,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
124,2644,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
124,2657,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
124,2811,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
124,4220,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
571,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1329,563,Disease_Mapped_To_Gene,NCI_Thesaurus
135,4223,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
135,412,Disease_Mapped_To_Gene,NCI_Thesaurus
135,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
135,412,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
135,425,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
214,38,Disease_Mapped_To_Gene,NCI_Thesaurus
214,39,Disease_Mapped_To_Gene,NCI_Thesaurus
214,970,Disease_Mapped_To_Gene,NCI_Thesaurus
214,972,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
214,40,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
214,41,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
214,42,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
214,43,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
214,44,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
214,974,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
214,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
214,970,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1220,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,414,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,329,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1220,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1279,354,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1279,832,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
270,21,Disease_Mapped_To_Gene,NCI_Thesaurus
270,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
824,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
824,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
285,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
285,1639,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
285,1640,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
285,43,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
285,1325,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
285,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
654,2807,Disease_Mapped_To_Gene,NCI_Thesaurus
654,2808,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
654,2807,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
654,4266,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
701,334,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
701,1077,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
701,1078,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
701,516,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
701,1071,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
701,1081,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
701,1082,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
701,1083,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
628,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
953,349,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
618,21,Disease_Mapped_To_Gene,NCI_Thesaurus
618,802,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,90,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,1044,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,25,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,2687,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,26,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,2598,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,342,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,807,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,1082,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,29,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
618,354,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
618,839,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
618,433,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
618,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
912,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
912,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
359,342,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
359,807,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
359,29,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
359,348,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
359,400,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
359,309,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
359,1325,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
359,1630,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
359,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
308,342,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
308,807,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
308,29,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
308,348,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
308,400,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
308,309,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
308,1325,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
308,1630,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
308,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
358,342,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
358,807,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
358,29,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
358,348,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
358,400,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
358,309,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
358,1325,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
358,1630,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
358,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
629,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
711,56,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
711,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
711,57,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
708,56,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
708,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
708,57,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
708,802,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
712,56,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
712,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
712,57,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
712,1128,Disease_Mapped_To_Gene,NCI_Thesaurus
712,1129,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
712,802,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
