NCIt Code,NCIt Preferred Term,NCIm CUI,NCIm Preferred Name,NCIm Source,Term Type,Source Code,Source Term
C5937,Parotid Gland Adenoid Cystic Carcinoma,C1335355,Parotid Gland Adenoid Cystic Carcinoma,SNOMEDCT_US,PT,423615009,Adenoid cystic carcinoma of parotid gland
C5937,Parotid Gland Adenoid Cystic Carcinoma,C1335355,Parotid Gland Adenoid Cystic Carcinoma,SNOMEDCT_US,FN,423615009,Adenoid cystic carcinoma of parotid gland (disorder)
C6791,Parotid Gland Carcinoma,C0345602,Parotid Gland Carcinoma,SNOMEDCT_US,PT,254462001,Carcinoma of parotid gland
C6791,Parotid Gland Carcinoma,C0345602,Parotid Gland Carcinoma,SNOMEDCT_US,FN,254462001,Carcinoma of parotid gland (disorder)
C5974,Parotid Gland Carcinoma ex Pleomorphic Adenoma,C1335356,Parotid Gland Carcinoma ex Pleomorphic Adenoma,SNOMEDCT_US,PT,425127006,Carcinoma ex pleomorphic adenoma of parotid gland
C5974,Parotid Gland Carcinoma ex Pleomorphic Adenoma,C1335356,Parotid Gland Carcinoma ex Pleomorphic Adenoma,SNOMEDCT_US,FN,425127006,Carcinoma ex pleomorphic adenoma of parotid gland (disorder)
C35832,Parotid Gland Carcinosarcoma,C1335357,Parotid Gland Carcinosarcoma,,,,
C6847,Parotid Gland Monomorphic Adenoma,C1335362,Parotid Gland Monomorphic Adenoma,OMIM,PTCS,MTHU045248,Parotid monomorphic adenoma
C5938,Parotid Gland Mucoepidermoid Carcinoma,C1335363,Parotid Gland Mucoepidermoid Carcinoma,SNOMEDCT_US,SY,423793008,"Cancer of parotid gland, mucoepidermoid"
C5938,Parotid Gland Mucoepidermoid Carcinoma,C1335363,Parotid Gland Mucoepidermoid Carcinoma,SNOMEDCT_US,PT,423793008,Mucoepidermoid carcinoma of parotid gland
C5938,Parotid Gland Mucoepidermoid Carcinoma,C1335363,Parotid Gland Mucoepidermoid Carcinoma,SNOMEDCT_US,FN,423793008,Mucoepidermoid carcinoma of parotid gland (disorder)
C4650,Parotid Gland Pleomorphic Adenoma,C0349571,Parotid Gland Pleomorphic Adenoma,SNOMEDCT_US,SY,255155005,Adenoma of parotid gland
C4650,Parotid Gland Pleomorphic Adenoma,C0349571,Parotid Gland Pleomorphic Adenoma,SNOMEDCT_US,PT,255155005,Pleomorphic adenoma of parotid gland
C4650,Parotid Gland Pleomorphic Adenoma,C0349571,Parotid Gland Pleomorphic Adenoma,SNOMEDCT_US,FN,255155005,Pleomorphic adenoma of parotid gland (disorder)
C4650,Parotid Gland Pleomorphic Adenoma,C0349571,Parotid Gland Pleomorphic Adenoma,SNOMEDCT_US,SY,255155005,PSA - Pleomorphic adenoma of parotid gland
C5942,Parotid Gland Squamous Cell Carcinoma,C1335367,Parotid Gland Squamous Cell Carcinoma,,,,
C5946,Parotid Gland Undifferentiated Carcinoma,C1336862,Parotid Gland Undifferentiated Carcinoma,,,,
C66865,Parotid Gland Warthin Tumor,C1883714,Parotid Gland Warthin Tumor,MTH,PN,NOCODE,Parotid Gland Warthin Tumor
C66865,Parotid Gland Warthin Tumor,C1883714,Parotid Gland Warthin Tumor,SNOMEDCT_US,SY,448211002,Adenolymphoma of parotid gland
C66865,Parotid Gland Warthin Tumor,C1883714,Parotid Gland Warthin Tumor,SNOMEDCT_US,FN,448211002,Adenolymphoma of parotid gland (disorder)
C66865,Parotid Gland Warthin Tumor,C1883714,Parotid Gland Warthin Tumor,SNOMEDCT_US,PT,448211002,Warthin's tumor of parotid gland
C66865,Parotid Gland Warthin Tumor,C1883714,Parotid Gland Warthin Tumor,SNOMEDCT_US,PTGB,448211002,Warthin's tumour of parotid gland
C80297,Pediatric Follicular Lymphoma,C2698750,Pediatric Follicular Lymphoma,,,,
C80299,Pediatric Nodal Marginal Zone Lymphoma,C2698751,Pediatric Nodal Marginal Zone Lymphoma,,,,
C39961,Penile Basal Cell Carcinoma,C1518949,Penile Basal Cell Carcinoma,,,,
C39963,Penile Bowenoid Papulosis,C1536526,Penile Bowenoid Papulosis,,,,
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,CTEP,HT,MTHU000112,Penile Cancer
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,CTEP,PT,10034330,"Penile cancer, NOS"
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,CTEP-SDC,PT,10034330,"Penile cancer, NOS"
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,GARD,ET,9366,Cancer penis
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,GARD,ET,9366,Carcinoma of the penis
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,GARD,ET,9366,Penile carcinoma
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,MDR,LLT,10062064,Penis carcinoma
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,MDR,LLT,10034330,Penis carcinoma NOS
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,MSH,PEP,D010412,Cancer of Penis
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,MSH,PM,D010412,"Cancer, Penile"
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,MSH,PM,D010412,"Cancer, Penis"
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,MSH,PM,D010412,"Cancers, Penile"
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,MSH,PM,D010412,"Cancers, Penis"
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,MSH,PM,D010412,Penile Cancers
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,MSH,PM,D010412,Penis Cancers
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,NCI-GLOSS,PT,CDR0000446430,penile cancer
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,PDQ,PSC,CDR0000038214,penile cancer
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,PDQ,DN,CDR0000038214,Penile cancer
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,PDQ,SY,CDR0000038214,penis cancer
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,SNOMEDCT_US,SY,363516004,CA - Cancer of penis
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,SNOMEDCT_US,SY,363516004,Ca penis
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,SNOMEDCT_US,SY,363516004,Cancer of penis
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,SNOMEDCT_US,PT,372106005,Carcinoma of penis
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,SNOMEDCT_US,FN,372106005,Carcinoma of penis (disorder)
C9061,Penile Carcinoma,C0853105,Penile Carcinoma,SNOMEDCT_US,SY,363516004,Penile Ca
C27322,Periampullary Adenocarcinoma,C1335377,Periampullary Adenocarcinoma,NCI-GLOSS,PT,CDR0000543930,periampullary cancer
C27322,Periampullary Adenocarcinoma,C1335377,Periampullary Adenocarcinoma,PDQ,DN,CDR0000636734,Periampullary adenocarcinoma
C27322,Periampullary Adenocarcinoma,C1335377,Periampullary Adenocarcinoma,PDQ,PT,CDR0000636734,periampullary adenocarcinoma
C7631,Pericardial Malignant Mesothelioma,C0346110,Pericardial Malignant Mesothelioma,ICD10,PT,C45.2,Mesothelioma of pericardium
C7631,Pericardial Malignant Mesothelioma,C0346110,Pericardial Malignant Mesothelioma,ICD10CM,PT,C45.2,Mesothelioma of pericardium
C7631,Pericardial Malignant Mesothelioma,C0346110,Pericardial Malignant Mesothelioma,ICD10CM,AB,C45.2,Mesothelioma of pericardium
C7631,Pericardial Malignant Mesothelioma,C0346110,Pericardial Malignant Mesothelioma,MDR,PT,10073066,Pericardial mesothelioma malignant
C7631,Pericardial Malignant Mesothelioma,C0346110,Pericardial Malignant Mesothelioma,MDR,LLT,10073066,Pericardial mesothelioma malignant
C7631,Pericardial Malignant Mesothelioma,C0346110,Pericardial Malignant Mesothelioma,SNOMEDCT_US,PT,109383000,Malignant mesothelioma of pericardium
C7631,Pericardial Malignant Mesothelioma,C0346110,Pericardial Malignant Mesothelioma,SNOMEDCT_US,FN,109383000,Malignant mesothelioma of pericardium (disorder)
C4973,Perineurioma,C0751691,Perineurioma,ICDO,PT,9571/0,"Perineurioma, NOS"
C4973,Perineurioma,C0751691,Perineurioma,MDBCAC,PT,8513,Perineurioma
C4973,Perineurioma,C0751691,Perineurioma,MSH,PEP,D018317,Perineurioma
C4973,Perineurioma,C0751691,Perineurioma,MSH,PM,D018317,Perineuriomas
C4973,Perineurioma,C0751691,Perineurioma,MTH,PN,NOCODE,Perineurioma
C4973,Perineurioma,C0751691,Perineurioma,RADLEX,PT,RID4467,perineurioma
C4973,Perineurioma,C0751691,Perineurioma,RADLEX,SY,RID4467,perineurioma (WHO grade I)
C4973,Perineurioma,C0751691,Perineurioma,RADLEX,SY,RID4467,perineuroma
C4973,Perineurioma,C0751691,Perineurioma,SNOMEDCT_US,PT,128795001,Perineurioma
C4973,Perineurioma,C0751691,Perineurioma,SNOMEDCT_US,PT,404036006,Perineurioma
C4973,Perineurioma,C0751691,Perineurioma,SNOMEDCT_US,FN,404036006,Perineurioma (disorder)
C4973,Perineurioma,C0751691,Perineurioma,SNOMEDCT_US,FN,128795001,Perineurioma (morphologic abnormality)
C4302,Periosteal Chondroma,C0334548,Periosteal Chondroma,ICDO,PT,9221/0,Juxtacortical chondroma
C4302,Periosteal Chondroma,C0334548,Periosteal Chondroma,ICDO,RT,9221/0,Periosteal chondroma
C4302,Periosteal Chondroma,C0334548,Periosteal Chondroma,RADLEX,SY,RID4132,juxtacortical chondroma
C4302,Periosteal Chondroma,C0334548,Periosteal Chondroma,RADLEX,PT,RID4132,periosteal chondroma
C4302,Periosteal Chondroma,C0334548,Periosteal Chondroma,SNOMEDCT_US,PT,101351000119105,Chondroma of periosteum
C4302,Periosteal Chondroma,C0334548,Periosteal Chondroma,SNOMEDCT_US,FN,101351000119105,Chondroma of periosteum (disorder)
C4302,Periosteal Chondroma,C0334548,Periosteal Chondroma,SNOMEDCT_US,PT,9266000,Juxtacortical chondroma
C4302,Periosteal Chondroma,C0334548,Periosteal Chondroma,SNOMEDCT_US,FN,9266000,Juxtacortical chondroma (morphologic abnormality)
C4302,Periosteal Chondroma,C0334548,Periosteal Chondroma,SNOMEDCT_US,SY,9266000,Periosteal chondroma
C7357,Periosteal Chondrosarcoma,C0334549,Periosteal Chondrosarcoma,ICDO,PT,9221/3,Juxtacortical chondrosarcoma
C7357,Periosteal Chondrosarcoma,C0334549,Periosteal Chondrosarcoma,ICDO,RT,9221/3,Periosteal chondrosarcoma
C7357,Periosteal Chondrosarcoma,C0334549,Periosteal Chondrosarcoma,RADLEX,PT,RID4141,juxtacortical chondrosarcoma
C7357,Periosteal Chondrosarcoma,C0334549,Periosteal Chondrosarcoma,SNOMEDCT_US,PT,26211003,Juxtacortical chondrosarcoma
C7357,Periosteal Chondrosarcoma,C0334549,Periosteal Chondrosarcoma,SNOMEDCT_US,FN,26211003,Juxtacortical chondrosarcoma (morphologic abnormality)
C7357,Periosteal Chondrosarcoma,C0334549,Periosteal Chondrosarcoma,SNOMEDCT_US,SY,26211003,Periosteal chondrosarcoma
C6594,Peripheral Ganglioneuroblastoma,C1335387,Peripheral Ganglioneuroblastoma,,,,
C6591,Peripheral Neuroblastoma,C0878524,Peripheral Neuroblastoma,SNOMEDCT_US,SY,254764001,Peripheral neuroblastoma
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,GARD,ET,7366,Peripheral neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,HPO,PT,HP:0006717,Peripheral neuroepithelioma
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,ICDO,PT,9364/3,Peripheral neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,ICDO,RT,9364/3,"Peripheral primitive neuroectodermal tumor, NOS"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,ICDO,SY,9364/3,PPNET
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MDBCAC,PT,5230,Peripheral neuroepithelioma
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MDR,LLT,10034601,Peripheral neuroepithelioma
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MSH,DEV,D018241,NEUROECTODERMAL NEOPL PERIPHERAL PRIMITIVE
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MSH,PM,D018241,"Neuroectodermal Tumors, Peripheral"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MSH,MH,D018241,"Neuroectodermal Tumors, Primitive, Peripheral"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MSH,PEP,D018241,"Neuroepithelioma, Peripheral"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MSH,PM,D018241,Peripheral Neuroectodermal Tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MSH,PM,D018241,Peripheral Neuroectodermal Tumors
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MSH,DEV,D018241,PERIPHERAL PRIMITIVE NEUROECTODERMAL NEOPL
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MSH,PM,D018241,"Tumor, Peripheral Neuroectodermal"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MSH,PM,D018241,"Tumors, Peripheral Neuroectodermal"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,MTH,PN,NOCODE,"Neuroepithelioma, Peripheral"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NCI-GLOSS,PT,CDR0000045848,peripheral primitive neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NCI-GLOSS,PT,CDR0000520410,pPNET
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NCIMTH,PN,NOCODE,Peripheral Primitive Neuroectodermal Tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,SY,N0000003715,(pPNET) Peripheral Primitive Neuroectodermal Tumors
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,SY,N0000003715,Extracranial Primitive Neuroectodermal Tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,SY,N0000003715,"Neuroectodermal Neoplasm, Peripheral Primitive"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,SY,N0000003715,"Neuroectodermal Tumor, Peripheral"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,SY,N0000003715,"Neuroectodermal Tumor, Peripheral Primitive"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,PT,N0000003715,"Neuroectodermal Tumors, Primitive, Peripheral"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,FN,N0000003715,"Neuroectodermal Tumors, Primitive, Peripheral [Disease/Finding]"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,SY,N0000003715,Peripheral Primitive Neuroectodermal Neoplasm
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,SY,N0000003715,Peripheral Primitive Neuroectodermal Tumors
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,NDFRT,SY,N0000003715,"Primitive Neuroectodermal Tumor, Extracranial"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,OMIM,ET,612219,"NEUROEPITHELIOMA, PERIPHERAL"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,OMIM,ACR,612219,PNE
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000039466,"neuroepithelioma, peripheral"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000546986,Peripheral Neuroectodermal Neoplasm
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000040299,peripheral neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000039466,peripheral neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000546986,Peripheral Neuroectodermal Tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000546986,Peripheral Neuroepithelioma
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000546986,Peripheral PNET
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000546986,Peripheral Primitive Neuroectodermal Neoplasm
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,PT,CDR0000546986,peripheral primitive neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000546986,Peripheral Primitive Neuroectodermal Tumors
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000040299,pPNET
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000039466,pPNET
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,AB,CDR0000546986,pPNET
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000040299,primitive neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000039466,"primitive neuroectodermal tumor, peripheral"
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000040299,primitive peripheral neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000039466,primitive peripheral neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,PT,253096008,Peripheral neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,PT,73676002,Peripheral neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,FN,253096008,Peripheral neuroectodermal tumor (disorder)
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,FN,73676002,Peripheral neuroectodermal tumor (morphologic abnormality)
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,PTGB,73676002,Peripheral neuroectodermal tumour
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,PTGB,253096008,Peripheral neuroectodermal tumour
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,PT,254764001,Peripheral neuroepithelioma
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,FN,254764001,Peripheral neuroepithelioma (disorder)
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,SY,73676002,Peripheral primitive neuroectodermal tumor
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,SYGB,73676002,Peripheral primitive neuroectodermal tumour
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,SY,254764001,PNE - Peripheral neuroepithelioma
C9341,Peripheral Primitive Neuroectodermal Tumor,C3489398,Peripheral Primitive Neuroectodermal Tumor,SNOMEDCT_US,SY,73676002,PPNET
C8776,Peripheral Primitive Neuroectodermal Tumor of Bone,C0855009,Peripheral Primitive Neuroectodermal Tumor of Bone,MDR,LLT,10061342,Peripheral neuroepithelioma of bone
C8776,Peripheral Primitive Neuroectodermal Tumor of Bone,C0855009,Peripheral Primitive Neuroectodermal Tumor of Bone,MDR,PT,10061342,Peripheral neuroepithelioma of bone
C8776,Peripheral Primitive Neuroectodermal Tumor of Bone,C0855009,Peripheral Primitive Neuroectodermal Tumor of Bone,MDR,LLT,10034604,Peripheral neuroepithelioma of bone NOS
C8776,Peripheral Primitive Neuroectodermal Tumor of Bone,C0855009,Peripheral Primitive Neuroectodermal Tumor of Bone,MDR,LLT,10073109,Peripheral primitive neuroectodermal bone tumor
C8776,Peripheral Primitive Neuroectodermal Tumor of Bone,C0855009,Peripheral Primitive Neuroectodermal Tumor of Bone,MDR,PT,10073107,Peripheral primitive neuroectodermal bone tumour
C8776,Peripheral Primitive Neuroectodermal Tumor of Bone,C0855009,Peripheral Primitive Neuroectodermal Tumor of Bone,MDR,LLT,10073107,Peripheral primitive neuroectodermal bone tumour
C8776,Peripheral Primitive Neuroectodermal Tumor of Bone,C0855009,Peripheral Primitive Neuroectodermal Tumor of Bone,MDR,LLT,10035641,PNET of bone stage unspecified
C27471,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,C1112437,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,MDR,LLT,10057646,Peripheral neuroepithelioma of soft tissue
C27471,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,C1112437,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,MDR,PT,10057646,Peripheral neuroepithelioma of soft tissue
C27471,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,C1112437,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,MDR,LLT,10073146,Peripheral primitive neuroectodermal tumor of soft tissue
C27471,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,C1112437,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,MDR,PT,10073144,Peripheral primitive neuroectodermal tumour of soft tissue
C27471,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,C1112437,Peripheral Primitive Neuroectodermal Tumor of Soft Tissues,MDR,LLT,10073144,Peripheral primitive neuroectodermal tumour of soft tissue
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",CTEP,PT,10034624,"Peripheral T-cell lymphoma, NOS"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",CTEP-SDC,PT,10034624,"Peripheral T-cell lymphoma, NOS"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",ICD10,PT,C84.9,"Mature T/NK-cell lymphoma, unspecified"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",ICD10,PT,C84.4,"Peripheral T-cell lymphoma, not elsewhere classified"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",ICD10CM,HT,C84.9,"Mature T/NK-cell lymphomas, unspecified"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",ICD10CM,HT,C84.4,"Peripheral T-cell lymphoma, not classified"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",ICDO,PT,9702/3,"Mature T-cell lymphoma, NOS"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",ICDO,SY,9702/3,"Peripheral T-cell lymphoma, NOS"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",MDBCAC,PT,1908,"Peripheral T-cell lymphoma, unspecified"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",MDR,LLT,10034623,Peripheral T-cell lymphoma unspecified
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",MDR,PT,10034623,Peripheral T-cell lymphoma unspecified
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",MDR,LLT,10034624,Peripheral T-cell lymphoma unspecified NOS
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",SNOMEDCT_US,PT,3172003,Peripheral T-cell lymphoma
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",SNOMEDCT_US,SY,3172003,Peripheral T-cell lymphoma unspecified
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",SNOMEDCT_US,SY,3172003,"Peripheral T-cell lymphoma, no ICD-O subtype"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",SNOMEDCT_US,SY,3172003,"Peripheral T-cell lymphoma, no International Classification of Diseases for Oncology subtype"
C4340,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",C2853959,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",SNOMEDCT_US,FN,3172003,"Peripheral T-cell lymphoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)"
